Date,SKU,Product,Sales,Price
2023-10-15,SKU0006,Dress,15,192.32
2023-10-16,SKU0006,Dress,71,668.09
2023-10-17,SKU0006,Dress,91,818.61
2023-10-18,SKU0006,Dress,82,178.33
2023-10-19,SKU0006,Dress,60,575.16
2023-10-20,SKU0006,Dress,94,789.15
2023-10-21,SKU0006,Dress,44,52.95
2023-10-22,SKU0006,Dress,40,717.87
2023-10-23,SKU0006,Dress,38,554.72
2023-10-24,SKU0006,Dress,82,859.24
2023-10-25,SKU0006,Dress,69,826.53
2023-10-26,SKU0006,Dress,11,274.64
2023-10-27,SKU0006,Dress,24,79.54
2023-10-28,SKU0006,Dress,75,966.33
2023-10-29,SKU0006,Dress,94,704.49
2023-10-30,SKU0006,Dress,81,337.27
2023-10-31,SKU0006,Dress,84,692.91
2023-11-01,SKU0006,Dress,45,283.13
2023-11-02,SKU0006,Dress,68,373.98
2023-11-03,SKU0006,Dress,16,995.34
2023-11-04,SKU0006,Dress,40,894.85
2023-11-05,SKU0006,Dress,59,918.53
2023-11-06,SKU0006,Dress,34,786.72
2023-11-07,SKU0006,Dress,22,895.46
2023-11-08,SKU0006,Dress,10,637.05
2023-11-09,SKU0006,Dress,60,280.17
2023-11-10,SKU0006,Dress,96,648.91
2023-11-11,SKU0006,Dress,72,601.15
2023-11-12,SKU0006,Dress,65,309.76
2023-11-13,SKU0006,Dress,35,326.17
2023-11-14,SKU0006,Dress,37,594.27
2023-11-15,SKU0006,Dress,47,991.51
2023-11-16,SKU0006,Dress,77,720.46
2023-11-17,SKU0006,Dress,13,225.9
2023-11-18,SKU0006,Dress,28,320.68
2023-11-19,SKU0006,Dress,12,585.46
2023-11-20,SKU0006,Dress,56,696.31
2023-11-21,SKU0006,Dress,68,818.16
2023-11-22,SKU0006,Dress,56,596.21
2023-11-23,SKU0006,Dress,20,622.39
2023-11-24,SKU0006,Dress,81,366.25
2023-11-25,SKU0006,Dress,69,817.19
2023-11-26,SKU0006,Dress,16,448.09
2023-11-27,SKU0006,Dress,95,775.31
2023-11-28,SKU0006,Dress,84,528.89
2023-11-29,SKU0006,Dress,48,625.27
2023-11-30,SKU0006,Dress,69,158.25
2023-12-01,SKU0006,Dress,75,503.74
2023-12-02,SKU0006,Dress,87,924.02
2023-12-03,SKU0006,Dress,39,654.28
2023-12-04,SKU0006,Dress,65,776.17
2023-12-05,SKU0006,Dress,55,735.13
2023-12-06,SKU0006,Dress,17,470.27
2023-12-07,SKU0006,Dress,31,408.99
2023-12-08,SKU0006,Dress,76,875.02
2023-12-09,SKU0006,Dress,98,398.44
2023-12-10,SKU0006,Dress,36,179.56
2023-12-11,SKU0006,Dress,27,687.4
2023-12-12,SKU0006,Dress,67,796.57
2023-12-13,SKU0006,Dress,77,407.61
2023-12-14,SKU0006,Dress,49,151.0
2023-12-15,SKU0006,Dress,97,537.23
2023-12-16,SKU0006,Dress,21,500.11
2023-12-17,SKU0006,Dress,67,717.96
2023-12-18,SKU0006,Dress,39,396.02
2023-12-19,SKU0006,Dress,68,788.28
2023-12-20,SKU0006,Dress,45,640.58
2023-12-21,SKU0006,Dress,99,871.0
2023-12-22,SKU0006,Dress,71,197.52
2023-12-23,SKU0006,Dress,55,212.95
2023-12-24,SKU0006,Dress,59,65.37
2023-12-25,SKU0006,Dress,31,185.65
2023-12-26,SKU0006,Dress,82,736.03
2023-12-27,SKU0006,Dress,74,156.61
2023-12-28,SKU0006,Dress,13,634.05
2023-12-29,SKU0006,Dress,10,790.65
2023-12-30,SKU0006,Dress,53,871.76
2023-12-31,SKU0006,Dress,45,147.38
2024-01-01,SKU0006,Dress,46,373.39
2024-01-02,SKU0006,Dress,93,98.87
2024-01-03,SKU0006,Dress,64,304.35
2024-01-04,SKU0006,Dress,46,869.47
2024-01-05,SKU0006,Dress,44,97.15
2024-01-06,SKU0006,Dress,90,422.55
2024-01-07,SKU0006,Dress,98,142.87
2024-01-08,SKU0006,Dress,59,273.67
2024-01-09,SKU0006,Dress,57,455.71
2024-01-10,SKU0006,Dress,57,590.19
2024-01-11,SKU0006,Dress,92,411.21
2024-01-12,SKU0006,Dress,96,324.75
2024-01-13,SKU0006,Dress,20,555.07
2024-01-14,SKU0006,Dress,51,501.7
2024-01-15,SKU0006,Dress,59,721.73
2024-01-16,SKU0006,Dress,63,239.1
2024-01-17,SKU0006,Dress,39,177.14
2024-01-18,SKU0006,Dress,49,734.61
2024-01-19,SKU0006,Dress,20,942.03
2024-01-20,SKU0006,Dress,61,175.49
2024-01-21,SKU0006,Dress,82,694.51
2024-01-22,SKU0006,Dress,37,346.84
2024-01-23,SKU0006,Dress,13,250.78
2024-01-24,SKU0006,Dress,67,378.17
2024-01-25,SKU0006,Dress,31,762.52
2024-01-26,SKU0006,Dress,84,570.39
2024-01-27,SKU0006,Dress,35,622.63
2024-01-28,SKU0006,Dress,76,937.86
2024-01-29,SKU0006,Dress,10,260.12
2024-01-30,SKU0006,Dress,58,763.0
2024-01-31,SKU0006,Dress,12,711.38
2024-02-01,SKU0006,Dress,86,538.38
2024-02-02,SKU0006,Dress,95,841.63
2024-02-03,SKU0006,Dress,90,387.54
2024-02-04,SKU0006,Dress,54,258.3
2024-02-05,SKU0006,Dress,61,331.89
2024-02-06,SKU0006,Dress,44,351.41
2024-02-07,SKU0006,Dress,68,208.72
2024-02-08,SKU0006,Dress,84,894.18
2024-02-09,SKU0006,Dress,19,86.93
2024-02-10,SKU0006,Dress,53,270.33
2024-02-11,SKU0006,Dress,80,150.33
2024-02-12,SKU0006,Dress,64,907.98
2024-02-13,SKU0006,Dress,17,376.42
2024-02-14,SKU0006,Dress,32,791.01
2024-02-15,SKU0006,Dress,83,387.71
2024-02-16,SKU0006,Dress,87,542.82
2024-02-17,SKU0006,Dress,50,370.2
2024-02-18,SKU0006,Dress,61,280.74
2024-02-19,SKU0006,Dress,15,550.26
2024-02-20,SKU0006,Dress,45,211.6
2024-02-21,SKU0006,Dress,21,577.24
2024-02-22,SKU0006,Dress,44,218.33
2024-02-23,SKU0006,Dress,22,737.28
2024-02-24,SKU0006,Dress,87,456.41
2024-02-25,SKU0006,Dress,25,415.58
2024-02-26,SKU0006,Dress,24,845.85
2024-02-27,SKU0006,Dress,91,518.86
2024-02-28,SKU0006,Dress,58,502.83
2024-02-29,SKU0006,Dress,31,279.52
2024-03-01,SKU0006,Dress,22,113.55
2024-03-02,SKU0006,Dress,11,491.52
2024-03-03,SKU0006,Dress,48,296.98
2024-03-04,SKU0006,Dress,24,725.18
2024-03-05,SKU0006,Dress,51,588.1
2024-03-06,SKU0006,Dress,59,747.15
2024-03-07,SKU0006,Dress,35,403.45
2024-03-08,SKU0006,Dress,51,936.44
2024-03-09,SKU0006,Dress,10,756.86
2024-03-10,SKU0006,Dress,14,971.75
2024-03-11,SKU0006,Dress,64,516.92
2024-03-12,SKU0006,Dress,22,71.89
2024-03-13,SKU0006,Dress,28,336.83
2024-03-14,SKU0006,Dress,40,323.44
2024-03-15,SKU0006,Dress,93,886.12
2024-03-16,SKU0006,Dress,41,999.94
2024-03-17,SKU0006,Dress,58,182.14
2024-03-18,SKU0006,Dress,60,249.73
2024-03-19,SKU0006,Dress,21,205.97
2024-03-20,SKU0006,Dress,87,753.57
2024-03-21,SKU0006,Dress,10,269.02
2024-03-22,SKU0006,Dress,20,977.85
2024-03-23,SKU0006,Dress,71,744.96
2024-03-24,SKU0006,Dress,51,816.49
2024-03-25,SKU0006,Dress,81,157.11
2024-03-26,SKU0006,Dress,80,882.05
2024-03-27,SKU0006,Dress,42,716.99
2024-03-28,SKU0006,Dress,87,218.64
2024-03-29,SKU0006,Dress,88,956.29
2024-03-30,SKU0006,Dress,57,967.86
2024-03-31,SKU0006,Dress,46,154.34
2024-04-01,SKU0006,Dress,48,232.91
2024-04-02,SKU0006,Dress,34,74.12
2024-04-03,SKU0006,Dress,66,199.39
2024-04-04,SKU0006,Dress,39,263.45
2024-04-05,SKU0006,Dress,46,740.06
2024-04-06,SKU0006,Dress,93,987.54
2024-04-07,SKU0006,Dress,89,235.44
2024-04-08,SKU0006,Dress,53,998.71
2024-04-09,SKU0006,Dress,12,658.05
2024-04-10,SKU0006,Dress,66,588.36
2024-04-11,SKU0006,Dress,48,765.14
2024-04-12,SKU0006,Dress,49,762.67
2024-04-13,SKU0006,Dress,16,404.73
2024-04-14,SKU0006,Dress,95,718.15
2024-04-15,SKU0006,Dress,13,304.55
2024-04-16,SKU0006,Dress,51,350.3
2024-04-17,SKU0006,Dress,25,284.25
2024-04-18,SKU0006,Dress,53,844.19
2024-04-19,SKU0006,Dress,39,715.56
2024-04-20,SKU0006,Dress,64,502.75
2024-04-21,SKU0006,Dress,29,499.17
2024-04-22,SKU0006,Dress,75,125.64
2024-04-23,SKU0006,Dress,51,764.43
2024-04-24,SKU0006,Dress,58,591.98
2024-04-25,SKU0006,Dress,47,747.86
2024-04-26,SKU0006,Dress,48,743.12
2024-04-27,SKU0006,Dress,77,340.31
2024-04-28,SKU0006,Dress,50,356.03
2024-04-29,SKU0006,Dress,69,944.31
2024-04-30,SKU0006,Dress,15,442.09
2024-05-01,SKU0006,Dress,61,185.43
2024-05-02,SKU0006,Dress,93,813.1
2024-05-03,SKU0006,Dress,78,435.85
2024-05-04,SKU0006,Dress,99,521.5
2024-05-05,SKU0006,Dress,86,879.33
2024-05-06,SKU0006,Dress,93,275.24
2024-05-07,SKU0006,Dress,41,197.31
2024-05-08,SKU0006,Dress,89,608.84
2024-05-09,SKU0006,Dress,80,759.05
2024-05-10,SKU0006,Dress,82,284.41
2024-05-11,SKU0006,Dress,81,130.53
2024-05-12,SKU0006,Dress,60,986.75
2024-05-13,SKU0006,Dress,30,632.54
2024-05-14,SKU0006,Dress,75,289.58
2024-05-15,SKU0006,Dress,63,890.65
2024-05-16,SKU0006,Dress,74,702.21
2024-05-17,SKU0006,Dress,51,723.73
2024-05-18,SKU0006,Dress,32,165.35
2024-05-19,SKU0006,Dress,73,152.38
2024-05-20,SKU0006,Dress,29,831.1
2024-05-21,SKU0006,Dress,82,494.71
2024-05-22,SKU0006,Dress,87,684.18
2024-05-23,SKU0006,Dress,75,859.36
2024-05-24,SKU0006,Dress,36,998.78
2024-05-25,SKU0006,Dress,64,715.47
2024-05-26,SKU0006,Dress,71,541.7
2024-05-27,SKU0006,Dress,64,971.92
2024-05-28,SKU0006,Dress,86,930.47
2024-05-29,SKU0006,Dress,69,824.64
2024-05-30,SKU0006,Dress,97,343.33
2024-05-31,SKU0006,Dress,44,936.1
2024-06-01,SKU0006,Dress,25,722.62
2024-06-02,SKU0006,Dress,25,102.44
2024-06-03,SKU0006,Dress,67,163.01
2024-06-04,SKU0006,Dress,73,939.78
2024-06-05,SKU0006,Dress,36,181.9
2024-06-06,SKU0006,Dress,15,131.51
2024-06-07,SKU0006,Dress,82,110.6
2024-06-08,SKU0006,Dress,98,312.22
2024-06-09,SKU0006,Dress,43,51.41
2024-06-10,SKU0006,Dress,65,918.38
2024-06-11,SKU0006,Dress,16,948.77
2024-06-12,SKU0006,Dress,48,757.86
2024-06-13,SKU0006,Dress,51,337.73
2024-06-14,SKU0006,Dress,42,532.13
2024-06-15,SKU0006,Dress,84,574.29
2024-06-16,SKU0006,Dress,61,519.58
2024-06-17,SKU0006,Dress,56,225.62
2024-06-18,SKU0006,Dress,69,592.85
2024-06-19,SKU0006,Dress,59,692.48
2024-06-20,SKU0006,Dress,85,619.53
2024-06-21,SKU0006,Dress,31,366.59
2024-06-22,SKU0006,Dress,34,219.66
2024-06-23,SKU0006,Dress,65,151.73
2024-06-24,SKU0006,Dress,88,636.47
2024-06-25,SKU0006,Dress,41,791.04
2024-06-26,SKU0006,Dress,41,206.7
2024-06-27,SKU0006,Dress,43,963.13
2024-06-28,SKU0006,Dress,14,256.33
2024-06-29,SKU0006,Dress,99,517.34
2024-06-30,SKU0006,Dress,31,690.45
2024-07-01,SKU0006,Dress,42,90.03
2024-07-02,SKU0006,Dress,75,991.68
2024-07-03,SKU0006,Dress,91,248.0
2024-07-04,SKU0006,Dress,87,72.1
2024-07-05,SKU0006,Dress,42,888.5
2024-07-06,SKU0006,Dress,46,615.12
2024-07-07,SKU0006,Dress,80,845.15
2024-07-08,SKU0006,Dress,63,811.51
2024-07-09,SKU0006,Dress,33,657.46
2024-07-10,SKU0006,Dress,44,237.63
2024-07-11,SKU0006,Dress,17,921.99
2024-07-12,SKU0006,Dress,48,410.06
2024-07-13,SKU0006,Dress,64,229.17
2024-07-14,SKU0006,Dress,19,472.69
2024-07-15,SKU0006,Dress,11,681.21
2024-07-16,SKU0006,Dress,36,96.2
2024-07-17,SKU0006,Dress,42,472.16
2024-07-18,SKU0006,Dress,78,274.95
2024-07-19,SKU0006,Dress,47,997.88
2024-07-20,SKU0006,Dress,54,824.62
2024-07-21,SKU0006,Dress,78,688.11
2024-07-22,SKU0006,Dress,46,463.63
2024-07-23,SKU0006,Dress,87,472.14
2024-07-24,SKU0006,Dress,14,513.18
2024-07-25,SKU0006,Dress,25,705.34
2024-07-26,SKU0006,Dress,98,316.79
2024-07-27,SKU0006,Dress,20,882.82
2024-07-28,SKU0006,Dress,26,629.41
2024-07-29,SKU0006,Dress,52,84.0
2024-07-30,SKU0006,Dress,55,899.89
2024-07-31,SKU0006,Dress,65,597.63
2024-08-01,SKU0006,Dress,46,455.44
2024-08-02,SKU0006,Dress,67,967.93
2024-08-03,SKU0006,Dress,95,383.71
2024-08-04,SKU0006,Dress,31,443.63
2024-08-05,SKU0006,Dress,22,810.61
2024-08-06,SKU0006,Dress,65,820.03
2024-08-07,SKU0006,Dress,94,436.4
2024-08-08,SKU0006,Dress,70,341.29
2024-08-09,SKU0006,Dress,37,422.14
2024-08-10,SKU0006,Dress,17,227.55
2024-08-11,SKU0006,Dress,40,194.8
2024-08-12,SKU0006,Dress,11,997.7
2024-08-13,SKU0006,Dress,14,886.94
2024-08-14,SKU0006,Dress,98,608.45
2024-08-15,SKU0006,Dress,24,604.85
2024-08-16,SKU0006,Dress,91,531.04
2024-08-17,SKU0006,Dress,20,205.7
2024-08-18,SKU0006,Dress,52,840.29
2024-08-19,SKU0006,Dress,24,377.4
2024-08-20,SKU0006,Dress,34,539.09
2024-08-21,SKU0006,Dress,24,538.59
2024-08-22,SKU0006,Dress,70,713.76
2024-08-23,SKU0006,Dress,42,470.81
2024-08-24,SKU0006,Dress,90,571.23
2024-08-25,SKU0006,Dress,63,472.68
2024-08-26,SKU0006,Dress,10,164.78
2024-08-27,SKU0006,Dress,30,882.62
2024-08-28,SKU0006,Dress,84,206.55
2024-08-29,SKU0006,Dress,64,374.69
2024-08-30,SKU0006,Dress,94,256.25
2024-08-31,SKU0006,Dress,47,921.47
2024-09-01,SKU0006,Dress,92,714.7
2024-09-02,SKU0006,Dress,73,513.91
2024-09-03,SKU0006,Dress,25,115.5
2024-09-04,SKU0006,Dress,92,681.65
2024-09-05,SKU0006,Dress,87,749.13
2024-09-06,SKU0006,Dress,28,930.44
2024-09-07,SKU0006,Dress,27,440.53
2024-09-08,SKU0006,Dress,19,159.48
2024-09-09,SKU0006,Dress,84,386.82
2024-09-10,SKU0006,Dress,57,193.8
2024-09-11,SKU0006,Dress,30,230.22
2024-09-12,SKU0006,Dress,70,959.06
2024-09-13,SKU0006,Dress,35,55.39
2024-09-14,SKU0006,Dress,86,973.83
2024-09-15,SKU0006,Dress,54,939.32
2024-09-16,SKU0006,Dress,58,482.72
2024-09-17,SKU0006,Dress,16,701.01
2024-09-18,SKU0006,Dress,87,684.11
2024-09-19,SKU0006,Dress,72,230.5
2024-09-20,SKU0006,Dress,49,172.4
2024-09-21,SKU0006,Dress,31,416.33
2024-09-22,SKU0006,Dress,44,103.19
2024-09-23,SKU0006,Dress,65,701.42
2024-09-24,SKU0006,Dress,77,495.33
2024-09-25,SKU0006,Dress,54,77.95
2024-09-26,SKU0006,Dress,39,724.57
2024-09-27,SKU0006,Dress,37,588.92
2024-09-28,SKU0006,Dress,94,683.18
2024-09-29,SKU0006,Dress,43,534.3
2024-09-30,SKU0006,Dress,81,598.24
2024-10-01,SKU0006,Dress,41,258.27
2024-10-02,SKU0006,Dress,46,939.5
2024-10-03,SKU0006,Dress,15,903.99
2024-10-04,SKU0006,Dress,11,246.33
2024-10-05,SKU0006,Dress,70,452.99
2024-10-06,SKU0006,Dress,97,677.74
2024-10-07,SKU0006,Dress,95,297.07
2024-10-08,SKU0006,Dress,57,891.9
2024-10-09,SKU0006,Dress,43,292.47
2024-10-10,SKU0006,Dress,48,219.17
2024-10-11,SKU0006,Dress,47,827.27
2024-10-12,SKU0006,Dress,14,139.67
2024-10-13,SKU0006,Dress,26,640.7
2024-10-14,SKU0006,Dress,22,658.06
2024-10-15,SKU0006,Dress,98,600.84
2024-10-16,SKU0006,Dress,55,297.98
2024-10-17,SKU0006,Dress,58,772.79
2024-10-18,SKU0006,Dress,99,664.72
2024-10-19,SKU0006,Dress,21,119.12
2024-10-20,SKU0006,Dress,79,895.94
2024-10-21,SKU0006,Dress,56,716.26
2024-10-22,SKU0006,Dress,82,990.05
2024-10-23,SKU0006,Dress,53,199.11
2024-10-24,SKU0006,Dress,16,260.06
2024-10-25,SKU0006,Dress,62,864.98
2024-10-26,SKU0006,Dress,36,282.12
2024-10-27,SKU0006,Dress,10,361.88
2024-10-28,SKU0006,Dress,26,814.7
2024-10-29,SKU0006,Dress,38,262.98
2024-10-30,SKU0006,Dress,51,694.73
2024-10-31,SKU0006,Dress,55,851.68
2024-11-01,SKU0006,Dress,62,281.44
2024-11-02,SKU0006,Dress,53,301.34
2024-11-03,SKU0006,Dress,60,400.78
2024-11-04,SKU0006,Dress,82,126.18
2024-11-05,SKU0006,Dress,85,732.1
2024-11-06,SKU0006,Dress,77,397.13
2024-11-07,SKU0006,Dress,99,117.33
2024-11-08,SKU0006,Dress,50,150.88
2024-11-09,SKU0006,Dress,50,311.17
2024-11-10,SKU0006,Dress,30,653.23
2024-11-11,SKU0006,Dress,11,355.22
2024-11-12,SKU0006,Dress,12,67.47
2024-11-13,SKU0006,Dress,64,391.76
2024-11-14,SKU0006,Dress,51,900.12
2024-11-15,SKU0006,Dress,29,64.09
2024-11-16,SKU0006,Dress,40,58.51
2024-11-17,SKU0006,Dress,28,421.01
2024-11-18,SKU0006,Dress,66,445.12
2024-11-19,SKU0006,Dress,88,413.3
2024-11-20,SKU0006,Dress,15,462.7
2024-11-21,SKU0006,Dress,37,349.75
2024-11-22,SKU0006,Dress,86,687.07
2024-11-23,SKU0006,Dress,86,215.65
2024-11-24,SKU0006,Dress,76,846.27
2024-11-25,SKU0006,Dress,70,490.03
2024-11-26,SKU0006,Dress,92,335.29
2024-11-27,SKU0006,Dress,52,192.16
2024-11-28,SKU0006,Dress,31,590.88
2024-11-29,SKU0006,Dress,99,776.3
2024-11-30,SKU0006,Dress,78,761.43
2024-12-01,SKU0006,Dress,96,507.35
2024-12-02,SKU0006,Dress,28,829.04
2024-12-03,SKU0006,Dress,78,791.38
2024-12-04,SKU0006,Dress,54,886.13
2024-12-05,SKU0006,Dress,86,261.39
2024-12-06,SKU0006,Dress,29,890.53
2024-12-07,SKU0006,Dress,57,705.17
2024-12-08,SKU0006,Dress,17,816.31
2024-12-09,SKU0006,Dress,22,700.97
2024-12-10,SKU0006,Dress,97,901.99
2024-12-11,SKU0006,Dress,40,400.66
2024-12-12,SKU0006,Dress,33,599.06
2024-12-13,SKU0006,Dress,10,992.01
2024-12-14,SKU0006,Dress,69,892.13
2024-12-15,SKU0006,Dress,88,484.55
2024-12-16,SKU0006,Dress,98,130.56
2024-12-17,SKU0006,Dress,36,897.13
2024-12-18,SKU0006,Dress,96,694.91
2024-12-19,SKU0006,Dress,12,442.95
2024-12-20,SKU0006,Dress,63,327.97
2024-12-21,SKU0006,Dress,87,470.45
2024-12-22,SKU0006,Dress,97,207.53
2024-12-23,SKU0006,Dress,44,380.98
2024-12-24,SKU0006,Dress,79,89.99
2024-12-25,SKU0006,Dress,87,923.12
2024-12-26,SKU0006,Dress,47,732.58
2024-12-27,SKU0006,Dress,54,565.17
2024-12-28,SKU0006,Dress,80,633.32
2024-12-29,SKU0006,Dress,59,828.5
2024-12-30,SKU0006,Dress,55,579.99
2024-12-31,SKU0006,Dress,29,206.47
2023-01-01,SKU0007,Smartphone,33,721.84
2023-01-02,SKU0007,Smartphone,35,302.61
2023-01-03,SKU0007,Smartphone,41,164.12
2023-01-04,SKU0007,Smartphone,27,638.91
2023-01-05,SKU0007,Smartphone,90,790.99
2023-01-06,SKU0007,Smartphone,41,937.44
2023-01-07,SKU0007,Smartphone,84,170.5
2023-01-08,SKU0007,Smartphone,13,52.21
2023-01-09,SKU0007,Smartphone,16,546.04
2023-01-10,SKU0007,Smartphone,17,404.92
2023-01-11,SKU0007,Smartphone,99,638.7
2023-01-12,SKU0007,Smartphone,28,866.84
2023-01-13,SKU0007,Smartphone,22,868.3
2023-01-14,SKU0007,Smartphone,79,466.9
2023-01-15,SKU0007,Smartphone,78,704.96
2023-01-16,SKU0007,Smartphone,71,560.49
2023-01-17,SKU0007,Smartphone,84,842.28
2023-01-18,SKU0007,Smartphone,18,854.14
2023-01-19,SKU0007,Smartphone,45,706.65
2023-01-20,SKU0007,Smartphone,91,963.85
2023-01-21,SKU0007,Smartphone,46,511.04
2023-01-22,SKU0007,Smartphone,45,206.89
2023-01-23,SKU0007,Smartphone,40,857.94
2023-01-24,SKU0007,Smartphone,48,216.5
2023-01-25,SKU0007,Smartphone,68,283.58
2023-01-26,SKU0007,Smartphone,41,890.43
2023-01-27,SKU0007,Smartphone,34,774.54
2023-01-28,SKU0007,Smartphone,58,635.96
2023-01-29,SKU0007,Smartphone,12,71.69
2023-01-30,SKU0007,Smartphone,88,975.65
2023-01-31,SKU0007,Smartphone,46,123.09
2023-02-01,SKU0007,Smartphone,74,542.9
2023-02-02,SKU0007,Smartphone,48,73.48
2023-02-03,SKU0007,Smartphone,71,826.81
2023-02-04,SKU0007,Smartphone,88,713.55
2023-02-05,SKU0007,Smartphone,42,507.64
2023-02-06,SKU0007,Smartphone,10,836.19
2023-02-07,SKU0007,Smartphone,51,321.65
2023-02-08,SKU0007,Smartphone,88,268.96
2023-02-09,SKU0007,Smartphone,27,305.04
2023-02-10,SKU0007,Smartphone,87,166.17
2023-02-11,SKU0007,Smartphone,37,578.03
2023-02-12,SKU0007,Smartphone,76,792.28
2023-02-13,SKU0007,Smartphone,60,610.74
2023-02-14,SKU0007,Smartphone,27,562.75
2023-02-15,SKU0007,Smartphone,30,83.25
2023-02-16,SKU0007,Smartphone,65,571.55
2023-02-17,SKU0007,Smartphone,33,936.46
2023-02-18,SKU0007,Smartphone,42,239.63
2023-02-19,SKU0007,Smartphone,62,578.13
2023-02-20,SKU0007,Smartphone,21,684.06
2023-02-21,SKU0007,Smartphone,26,328.87
2023-02-22,SKU0007,Smartphone,76,456.13
2023-02-23,SKU0007,Smartphone,35,809.12
2023-02-24,SKU0007,Smartphone,98,470.51
2023-02-25,SKU0007,Smartphone,91,318.25
2023-02-26,SKU0007,Smartphone,30,248.3
2023-02-27,SKU0007,Smartphone,90,411.45
2023-02-28,SKU0007,Smartphone,84,502.68
2023-03-01,SKU0007,Smartphone,86,389.32
2023-03-02,SKU0007,Smartphone,25,676.02
2023-03-03,SKU0007,Smartphone,30,762.62
2023-03-04,SKU0007,Smartphone,31,769.22
2023-03-05,SKU0007,Smartphone,84,646.78
2023-03-06,SKU0007,Smartphone,84,322.14
2023-03-07,SKU0007,Smartphone,56,887.37
2023-03-08,SKU0007,Smartphone,91,788.94
2023-03-09,SKU0007,Smartphone,20,589.03
2023-03-10,SKU0007,Smartphone,48,535.56
2023-03-11,SKU0007,Smartphone,45,187.71
2023-03-12,SKU0007,Smartphone,70,456.19
2023-03-13,SKU0007,Smartphone,10,863.64
2023-03-14,SKU0007,Smartphone,30,423.7
2023-03-15,SKU0007,Smartphone,69,882.62
2023-03-16,SKU0007,Smartphone,58,55.76
2023-03-17,SKU0007,Smartphone,24,105.77
2023-03-18,SKU0007,Smartphone,54,976.84
2023-03-19,SKU0007,Smartphone,94,706.74
2023-03-20,SKU0007,Smartphone,76,935.14
2023-03-21,SKU0007,Smartphone,45,995.84
2023-03-22,SKU0007,Smartphone,63,172.98
2023-03-23,SKU0007,Smartphone,90,970.35
2023-03-24,SKU0007,Smartphone,54,398.43
2023-03-25,SKU0007,Smartphone,92,151.17
2023-03-26,SKU0007,Smartphone,98,583.68
2023-03-27,SKU0007,Smartphone,84,608.35
2023-03-28,SKU0007,Smartphone,44,65.6
2023-03-29,SKU0007,Smartphone,35,742.87
2023-03-30,SKU0007,Smartphone,66,882.48
2023-03-31,SKU0007,Smartphone,79,271.82
2023-04-01,SKU0007,Smartphone,75,554.42
2023-04-02,SKU0007,Smartphone,20,308.91
2023-04-03,SKU0007,Smartphone,16,119.97
2023-04-04,SKU0007,Smartphone,38,645.12
2023-04-05,SKU0007,Smartphone,35,777.01
2023-04-06,SKU0007,Smartphone,95,462.2
2023-04-07,SKU0007,Smartphone,46,523.14
2023-04-08,SKU0007,Smartphone,27,154.6
2023-04-09,SKU0007,Smartphone,63,241.17
2023-04-10,SKU0007,Smartphone,17,492.23
2023-04-11,SKU0007,Smartphone,68,106.42
2023-04-12,SKU0007,Smartphone,99,955.54
2023-04-13,SKU0007,Smartphone,96,198.21
2023-04-14,SKU0007,Smartphone,87,839.55
2023-04-15,SKU0007,Smartphone,55,432.41
2023-04-16,SKU0007,Smartphone,12,270.83
2023-04-17,SKU0007,Smartphone,93,478.17
2023-04-18,SKU0007,Smartphone,23,89.02
2023-04-19,SKU0007,Smartphone,61,565.57
2023-04-20,SKU0007,Smartphone,71,63.42
2023-04-21,SKU0007,Smartphone,45,636.78
2023-04-22,SKU0007,Smartphone,15,187.65
2023-04-23,SKU0007,Smartphone,72,858.98
2023-04-24,SKU0007,Smartphone,95,273.44
2023-04-25,SKU0007,Smartphone,46,157.56
2023-04-26,SKU0007,Smartphone,27,837.35
2023-04-27,SKU0007,Smartphone,84,608.43
2023-04-28,SKU0007,Smartphone,67,587.04
2023-04-29,SKU0007,Smartphone,47,327.91
2023-04-30,SKU0007,Smartphone,78,250.66
2023-05-01,SKU0007,Smartphone,97,138.34
2023-05-02,SKU0007,Smartphone,38,329.19
2023-05-03,SKU0007,Smartphone,31,384.94
2023-05-04,SKU0007,Smartphone,29,304.79
2023-05-05,SKU0007,Smartphone,19,689.07
2023-05-06,SKU0007,Smartphone,53,306.43
2023-05-07,SKU0007,Smartphone,40,963.06
2023-05-08,SKU0007,Smartphone,23,234.96
2023-05-09,SKU0007,Smartphone,14,226.38
2023-05-10,SKU0007,Smartphone,94,186.98
2023-05-11,SKU0007,Smartphone,30,265.18
2023-05-12,SKU0007,Smartphone,38,823.0
2023-05-13,SKU0007,Smartphone,95,445.27
2023-05-14,SKU0007,Smartphone,31,918.81
2023-05-15,SKU0007,Smartphone,12,684.11
2023-05-16,SKU0007,Smartphone,71,664.26
2023-05-17,SKU0007,Smartphone,90,533.86
2023-05-18,SKU0007,Smartphone,72,277.92
2023-05-19,SKU0007,Smartphone,56,946.31
2023-05-20,SKU0007,Smartphone,43,860.87
2023-05-21,SKU0007,Smartphone,60,144.58
2023-05-22,SKU0007,Smartphone,49,322.4
2023-05-23,SKU0007,Smartphone,40,383.91
2023-05-24,SKU0007,Smartphone,11,943.26
2023-05-25,SKU0007,Smartphone,16,451.89
2023-05-26,SKU0007,Smartphone,39,229.4
2023-05-27,SKU0007,Smartphone,29,975.91
2023-05-28,SKU0007,Smartphone,77,130.73
2023-05-29,SKU0007,Smartphone,71,507.1
2023-05-30,SKU0007,Smartphone,60,221.32
